Delivery Date,Delivery Hour,Settlement Point Name,Average Hourly Price
2025-02-17,18,HB_SOUTH,11.105
2025-02-17,18,HB_WEST,4.195
2025-02-17,19,HB_HOUSTON,20.77
2025-02-17,19,HB_NORTH,20.302500000000002
2025-02-17,19,HB_PAN,19.7325
2025-02-17,19,HB_SOUTH,21.225
2025-02-17,19,HB_WEST,19.98
2025-02-17,20,HB_HOUSTON,20.4775
2025-02-17,20,HB_NORTH,20.4575
2025-02-17,20,HB_PAN,0.67
2025-02-17,20,HB_SOUTH,20.415
2025-02-17,20,HB_WEST,7.045
2025-02-17,21,HB_HOUSTON,20.2025
2025-02-17,21,HB_NORTH,20.165
2025-02-17,21,HB_PAN,-0.655
2025-02-17,21,HB_SOUTH,20.11
2025-02-17,21,HB_WEST,4.5600000000000005
2025-02-17,22,HB_HOUSTON,18.8275
2025-02-17,22,HB_NORTH,18.8475
2025-02-17,22,HB_PAN,-0.05249999999999999
2025-02-17,22,HB_SOUTH,18.6675
2025-02-17,22,HB_WEST,4.3375
2025-02-17,23,HB_HOUSTON,16.09
2025-02-17,23,HB_NORTH,15.89
2025-02-17,23,HB_PAN,0.2725
2025-02-17,23,HB_SOUTH,16.14
2025-02-17,23,HB_WEST,4.495
2025-02-17,24,HB_HOUSTON,13.7075
2025-02-17,24,HB_NORTH,13.42
2025-02-17,24,HB_PAN,4.9175
2025-02-17,24,HB_SOUTH,13.945
2025-02-17,24,HB_WEST,7.8149999999999995
2025-02-18,1,HB_HOUSTON,16.9475
2025-02-18,1,HB_NORTH,17.2775
2025-02-18,1,HB_PAN,13.395000000000001
2025-02-18,1,HB_SOUTH,16.735
2025-02-18,1,HB_WEST,16.6625
2025-02-18,2,HB_HOUSTON,13.4225
2025-02-18,2,HB_NORTH,13.8925
2025-02-18,2,HB_PAN,-0.8574999999999999
2025-02-18,2,HB_SOUTH,13.0625
2025-02-18,2,HB_WEST,14.1675
2025-02-18,3,HB_HOUSTON,8.752500000000001
2025-02-18,3,HB_NORTH,9.235
2025-02-18,3,HB_PAN,-1.245
2025-02-18,3,HB_SOUTH,8.355
2025-02-18,3,HB_WEST,9.5725
2025-02-18,4,HB_HOUSTON,16.2575
2025-02-18,4,HB_NORTH,16.695
2025-02-18,4,HB_PAN,-0.045
2025-02-18,4,HB_SOUTH,15.897499999999999
2025-02-18,4,HB_WEST,16.787499999999998
2025-02-18,5,HB_HOUSTON,17.25
2025-02-18,5,HB_NORTH,17.262500000000003
2025-02-18,5,HB_PAN,1.5925
2025-02-18,5,HB_SOUTH,17.2375
2025-02-18,5,HB_WEST,18.23
2025-02-18,6,HB_HOUSTON,18.835
2025-02-18,6,HB_NORTH,18.740000000000002
2025-02-18,6,HB_PAN,18.405
2025-02-18,6,HB_SOUTH,18.4675
2025-02-18,6,HB_WEST,19.735
2025-02-18,7,HB_HOUSTON,24.634999999999998
2025-02-18,7,HB_NORTH,24.240000000000002
2025-02-18,7,HB_PAN,22.2925
2025-02-18,7,HB_SOUTH,24.995
2025-02-18,7,HB_WEST,25.939999999999998
2025-02-18,8,HB_HOUSTON,21.064999999999998
2025-02-18,8,HB_NORTH,20.8025
2025-02-18,8,HB_PAN,19.44
2025-02-18,8,HB_SOUTH,21.3
2025-02-18,8,HB_WEST,21.7575
2025-02-18,9,HB_HOUSTON,19.7925
2025-02-18,9,HB_NORTH,19.767500000000002
2025-02-18,9,HB_PAN,18.44
2025-02-18,9,HB_SOUTH,19.8
2025-02-18,9,HB_WEST,18.6625
2025-02-18,10,HB_HOUSTON,18.335
2025-02-18,10,HB_NORTH,18.335
2025-02-18,10,HB_PAN,12.255
2025-02-18,10,HB_SOUTH,18.265
2025-02-18,10,HB_WEST,12.315
2025-02-18,11,HB_HOUSTON,20.375
2025-02-18,11,HB_NORTH,20.375
2025-02-18,11,HB_PAN,20.375
2025-02-18,11,HB_SOUTH,20.375
2025-02-18,11,HB_WEST,20.375
2025-02-18,12,HB_HOUSTON,19.9125
2025-02-18,12,HB_NORTH,20.25
2025-02-18,12,HB_PAN,19.825
2025-02-18,12,HB_SOUTH,19.63
2025-02-18,12,HB_WEST,19.509999999999998
2025-02-18,13,HB_HOUSTON,19.7925
2025-02-18,13,HB_NORTH,21.6125
2025-02-18,13,HB_PAN,19.285
2025-02-18,13,HB_SOUTH,18.295
2025-02-18,13,HB_WEST,17.1725
2025-02-18,14,HB_HOUSTON,19.575
2025-02-18,14,HB_NORTH,23.1925
2025-02-18,14,HB_PAN,17.765
2025-02-18,14,HB_SOUTH,15.895
2025-02-18,14,HB_WEST,11.025
2025-02-18,15,HB_HOUSTON,21.145
2025-02-18,15,HB_NORTH,27.17
2025-02-18,15,HB_PAN,17.4775
2025-02-18,15,HB_SOUTH,16.57
2025-02-18,15,HB_WEST,4.445
2025-02-18,16,HB_HOUSTON,18.91
2025-02-18,16,HB_NORTH,23.9875
2025-02-18,16,HB_PAN,10.7625
2025-02-18,16,HB_SOUTH,14.835
2025-02-18,16,HB_WEST,0.23499999999999965
2025-02-18,17,HB_HOUSTON,19.2375
2025-02-18,17,HB_NORTH,22.105
2025-02-18,17,HB_PAN,15.18
2025-02-18,17,HB_SOUTH,16.6825
2025-02-18,17,HB_WEST,11.8775
2025-02-18,18,HB_HOUSTON,21.935
2025-02-18,18,HB_NORTH,23.947499999999998
2025-02-18,18,HB_PAN,18.355
2025-02-18,18,HB_SOUTH,20.06
2025-02-18,18,HB_WEST,16.384999999999998
2025-02-18,19,HB_HOUSTON,28.6475
2025-02-18,19,HB_NORTH,29.7975
2025-02-18,19,HB_PAN,25.3575
2025-02-18,19,HB_SOUTH,27.89
2025-02-18,19,HB_WEST,21.810000000000002
2025-02-18,20,HB_HOUSTON,30.52
2025-02-18,20,HB_NORTH,32.5625
2025-02-18,20,HB_PAN,20.915
2025-02-18,20,HB_SOUTH,28.387500000000003
2025-02-18,20,HB_WEST,18.5775
2025-02-18,21,HB_HOUSTON,32.975
2025-02-18,21,HB_NORTH,35.105
2025-02-18,21,HB_PAN,22.509999999999998
2025-02-18,21,HB_SOUTH,30.695
2025-02-18,21,HB_WEST,20.244999999999997
2025-02-18,22,HB_HOUSTON,36.495000000000005
2025-02-18,22,HB_NORTH,39.0075
2025-02-18,22,HB_PAN,24.1775
2025-02-18,22,HB_SOUTH,33.905
2025-02-18,22,HB_WEST,19.77
2025-02-18,23,HB_HOUSTON,30.7725
2025-02-18,23,HB_NORTH,31.3275
2025-02-18,23,HB_PAN,28.634999999999998
2025-02-18,23,HB_SOUTH,30.2825
2025-02-18,23,HB_WEST,27.2975
2025-02-18,24,HB_HOUSTON,29.675
2025-02-18,24,HB_NORTH,29.605
2025-02-18,24,HB_PAN,29.5325
2025-02-18,24,HB_SOUTH,28.9925
2025-02-18,24,HB_WEST,29.4825
2025-02-19,1,HB_HOUSTON,29.15
2025-02-19,1,HB_NORTH,27.05
2025-02-19,1,HB_PAN,21.8275
2025-02-19,1,HB_SOUTH,29.794999999999998
2025-02-19,1,HB_WEST,19.0025
2025-02-19,2,HB_HOUSTON,27.07
2025-02-19,2,HB_NORTH,26.5025
2025-02-19,2,HB_PAN,19.5625
2025-02-19,2,HB_SOUTH,24.5325
2025-02-19,2,HB_WEST,15.79
2025-02-19,3,HB_HOUSTON,29.479999999999997
2025-02-19,3,HB_NORTH,34.6025
2025-02-19,3,HB_PAN,22.95
2025-02-19,3,HB_SOUTH,17.3525
2025-02-19,3,HB_WEST,17.445
2025-02-19,4,HB_HOUSTON,32.8
2025-02-19,4,HB_NORTH,44.5725
2025-02-19,4,HB_PAN,22.4775
2025-02-19,4,HB_SOUTH,11.6375
2025-02-19,4,HB_WEST,14.629999999999999
2025-02-19,5,HB_HOUSTON,45.47
2025-02-19,5,HB_NORTH,69.58
2025-02-19,5,HB_PAN,33.475
2025-02-19,5,HB_SOUTH,7.2975
2025-02-19,5,HB_WEST,23.045
2025-02-19,6,HB_HOUSTON,66.28
2025-02-19,6,HB_NORTH,140.9125
2025-02-19,6,HB_PAN,42.0425
2025-02-19,6,HB_SOUTH,16.3375
2025-02-19,6,HB_WEST,30.1875
2025-02-19,7,HB_HOUSTON,98.1825
2025-02-19,7,HB_NORTH,254.555
2025-02-19,7,HB_PAN,70.83
2025-02-19,7,HB_SOUTH,22.145
2025-02-19,7,HB_WEST,67.265
2025-02-19,8,HB_HOUSTON,122.17
2025-02-19,8,HB_NORTH,335.78
2025-02-19,8,HB_PAN,147.915
2025-02-19,8,HB_SOUTH,17.5825
2025-02-19,8,HB_WEST,140.89749999999998
2025-02-19,9,HB_HOUSTON,120.295
2025-02-19,9,HB_NORTH,327.75
2025-02-19,9,HB_PAN,145.11
2025-02-19,9,HB_SOUTH,42.665
2025-02-19,9,HB_WEST,141.1125
2025-02-19,10,HB_HOUSTON,46.3125
2025-02-19,10,HB_NORTH,260.17
2025-02-19,10,HB_PAN,55.65
2025-02-19,10,HB_SOUTH,20.915
2025-02-19,10,HB_WEST,64.16499999999999
2025-02-19,11,HB_HOUSTON,112.2
2025-02-19,11,HB_NORTH,171.395
2025-02-19,11,HB_PAN,-4.3675
2025-02-19,11,HB_SOUTH,51.8575
2025-02-19,11,HB_WEST,6.205
2025-02-19,12,HB_HOUSTON,86.9025
2025-02-19,12,HB_NORTH,110.28
2025-02-19,12,HB_PAN,21.7375
2025-02-19,12,HB_SOUTH,57.817499999999995
2025-02-19,12,HB_WEST,25.747500000000002
2025-02-19,13,HB_HOUSTON,50.5975
2025-02-19,13,HB_NORTH,65.0825
2025-02-19,13,HB_PAN,6.6775
2025-02-19,13,HB_SOUTH,29.82
2025-02-19,13,HB_WEST,8.0175
2025-02-19,14,HB_HOUSTON,48.4875
2025-02-19,14,HB_NORTH,60.730000000000004
2025-02-19,14,HB_PAN,14.1575
2025-02-19,14,HB_SOUTH,26.7
2025-02-19,14,HB_WEST,14.0
2025-02-19,15,HB_HOUSTON,40.410000000000004
2025-02-19,15,HB_NORTH,45.0025
2025-02-19,15,HB_PAN,38.01
2025-02-19,15,HB_SOUTH,21.325
2025-02-19,15,HB_WEST,35.315
2025-02-19,16,HB_HOUSTON,40.167500000000004
2025-02-19,16,HB_NORTH,44.4975
2025-02-19,16,HB_PAN,41.64
2025-02-19,16,HB_SOUTH,19.802500000000002
2025-02-19,16,HB_WEST,39.6025
2025-02-19,17,HB_HOUSTON,45.86
2025-02-19,17,HB_NORTH,51.4575
2025-02-19,17,HB_PAN,50.26
2025-02-19,17,HB_SOUTH,27.6925
2025-02-19,17,HB_WEST,49.4075
2025-02-19,18,HB_HOUSTON,70.0625
2025-02-19,18,HB_NORTH,110.0275
2025-02-19,18,HB_PAN,109.6325
2025-02-19,18,HB_SOUTH,78.1125
2025-02-19,18,HB_WEST,109.2075
2025-02-19,19,HB_HOUSTON,235.555
2025-02-19,19,HB_NORTH,279.3725
2025-02-19,19,HB_PAN,282.135
2025-02-19,19,HB_SOUTH,220.71499999999997
2025-02-19,19,HB_WEST,283.09749999999997
2025-02-19,20,HB_HOUSTON,223.9375
2025-02-19,20,HB_NORTH,252.04000000000002
2025-02-19,20,HB_PAN,254.64
2025-02-19,20,HB_SOUTH,202.985
2025-02-19,20,HB_WEST,255.22
2025-02-19,21,HB_HOUSTON,335.38750000000005
2025-02-19,21,HB_NORTH,413.895
2025-02-19,21,HB_PAN,403.4175
2025-02-19,21,HB_SOUTH,265.64
2025-02-19,21,HB_WEST,398.36
2025-02-19,22,HB_HOUSTON,231.475
2025-02-19,22,HB_NORTH,263.985
2025-02-19,22,HB_PAN,259.6575
2025-02-19,22,HB_SOUTH,200.77499999999998
2025-02-19,22,HB_WEST,257.67
2025-02-19,23,HB_HOUSTON,148.355
2025-02-19,23,HB_NORTH,145.9725
2025-02-19,23,HB_PAN,141.3875
2025-02-19,23,HB_SOUTH,88.1325
2025-02-19,23,HB_WEST,139.345
2025-02-19,24,HB_HOUSTON,94.1075
2025-02-19,24,HB_NORTH,101.885
2025-02-19,24,HB_PAN,104.195
2025-02-19,24,HB_SOUTH,84.55
2025-02-19,24,HB_WEST,105.5125
2025-02-20,1,HB_HOUSTON,110.155
2025-02-20,1,HB_NORTH,132.7625
2025-02-20,1,HB_PAN,135.6775
2025-02-20,1,HB_SOUTH,92.24000000000001
2025-02-20,1,HB_WEST,137.4275
2025-02-20,2,HB_HOUSTON,91.04249999999999
2025-02-20,2,HB_NORTH,104.8225
2025-02-20,2,HB_PAN,106.06
2025-02-20,2,HB_SOUTH,77.88
2025-02-20,2,HB_WEST,106.8175
2025-02-20,3,HB_HOUSTON,76.3
2025-02-20,3,HB_NORTH,84.6875
2025-02-20,3,HB_PAN,84.9975
2025-02-20,3,HB_SOUTH,71.4275
2025-02-20,3,HB_WEST,85.1425
2025-02-20,4,HB_HOUSTON,71.72999999999999
2025-02-20,4,HB_NORTH,76.42
2025-02-20,4,HB_PAN,76.5075
2025-02-20,4,HB_SOUTH,67.9775
2025-02-20,4,HB_WEST,76.54
2025-02-20,5,HB_HOUSTON,89.89750000000001
2025-02-20,5,HB_NORTH,107.9225
2025-02-20,5,HB_PAN,106.0375
2025-02-20,5,HB_SOUTH,79.0375
2025-02-20,5,HB_WEST,105.09
2025-02-20,6,HB_HOUSTON,189.3875
2025-02-20,6,HB_NORTH,259.3225
2025-02-20,6,HB_PAN,250.39
2025-02-20,6,HB_SOUTH,160.07999999999998
2025-02-20,6,HB_WEST,245.455
2025-02-20,7,HB_HOUSTON,224.4925
2025-02-20,7,HB_NORTH,315.2575
2025-02-20,7,HB_PAN,310.5825
2025-02-20,7,HB_SOUTH,155.19
2025-02-20,7,HB_WEST,306.3325
2025-02-20,8,HB_HOUSTON,164.53
2025-02-20,8,HB_NORTH,242.16
2025-02-20,8,HB_PAN,243.6775
2025-02-20,8,HB_SOUTH,110.02250000000001
2025-02-20,8,HB_WEST,235.96749999999997
2025-02-20,9,HB_HOUSTON,44.0675
2025-02-20,9,HB_NORTH,49.755
2025-02-20,9,HB_PAN,50.0125
2025-02-20,9,HB_SOUTH,38.0525
2025-02-20,9,HB_WEST,40.8625
2025-02-20,10,HB_HOUSTON,48.715
2025-02-20,10,HB_NORTH,49.879999999999995
2025-02-20,10,HB_PAN,48.065
2025-02-20,10,HB_SOUTH,40.9775
2025-02-20,10,HB_WEST,38.46
2025-02-20,11,HB_HOUSTON,42.495
2025-02-20,11,HB_NORTH,41.355000000000004
2025-02-20,11,HB_PAN,40.45
2025-02-20,11,HB_SOUTH,33.6675
2025-02-20,11,HB_WEST,38.8325
2025-02-20,12,HB_HOUSTON,39.3925
2025-02-20,12,HB_NORTH,37.98
2025-02-20,12,HB_PAN,37.0125
2025-02-20,12,HB_SOUTH,30.057499999999997
2025-02-20,12,HB_WEST,36.347500000000004
2025-02-20,13,HB_HOUSTON,32.6025
2025-02-20,13,HB_NORTH,31.6
2025-02-20,13,HB_PAN,30.79
2025-02-20,13,HB_SOUTH,24.7975
2025-02-20,13,HB_WEST,30.4025
2025-02-20,14,HB_HOUSTON,26.2425
2025-02-20,14,HB_NORTH,25.8375
2025-02-20,14,HB_PAN,25.175
2025-02-20,14,HB_SOUTH,20.2025
2025-02-20,14,HB_WEST,24.849999999999998
2025-02-20,15,HB_HOUSTON,21.2375
2025-02-20,15,HB_NORTH,21.0075
2025-02-20,15,HB_PAN,20.65
2025-02-20,15,HB_SOUTH,17.9425
2025-02-20,15,HB_WEST,20.48
2025-02-20,16,HB_HOUSTON,14.5975
2025-02-20,16,HB_NORTH,18.744999999999997
2025-02-20,16,HB_PAN,18.9625
2025-02-20,16,HB_SOUTH,19.0525
2025-02-20,16,HB_WEST,19.075
2025-02-20,17,HB_HOUSTON,24.035
2025-02-20,17,HB_NORTH,26.7775
2025-02-20,17,HB_PAN,26.96
2025-02-20,17,HB_SOUTH,27.474999999999998
2025-02-20,17,HB_WEST,27.052500000000002
2025-02-20,18,HB_HOUSTON,60.942499999999995
2025-02-20,18,HB_NORTH,60.457499999999996
2025-02-20,18,HB_PAN,60.195
2025-02-20,18,HB_SOUTH,58.3275
2025-02-20,18,HB_WEST,60.07000000000001
2025-02-20,19,HB_HOUSTON,95.5375
2025-02-20,19,HB_NORTH,94.49000000000001
2025-02-20,19,HB_PAN,93.925
2025-02-20,19,HB_SOUTH,89.9225
2025-02-20,19,HB_WEST,93.6525
2025-02-20,20,HB_HOUSTON,104.725
2025-02-20,20,HB_NORTH,106.0175
2025-02-20,20,HB_PAN,104.92
2025-02-20,20,HB_SOUTH,97.08500000000001
2025-02-20,20,HB_WEST,104.39
2025-02-20,21,HB_HOUSTON,104.19
2025-02-20,21,HB_NORTH,114.635
2025-02-20,21,HB_PAN,111.6875
2025-02-20,21,HB_SOUTH,90.52
2025-02-20,21,HB_WEST,110.2625
2025-02-20,22,HB_HOUSTON,92.1575
2025-02-20,22,HB_NORTH,101.23
2025-02-20,22,HB_PAN,98.7075
2025-02-20,22,HB_SOUTH,80.32249999999999
2025-02-20,22,HB_WEST,97.47749999999999
2025-02-20,23,HB_HOUSTON,72.2975
2025-02-20,23,HB_NORTH,76.9725
2025-02-20,23,HB_PAN,75.5425
2025-02-20,23,HB_SOUTH,65.0975
2025-02-20,23,HB_WEST,74.84
2025-02-20,24,HB_HOUSTON,77.4425
2025-02-20,24,HB_NORTH,81.78
2025-02-20,24,HB_PAN,80.405
2025-02-20,24,HB_SOUTH,70.355
2025-02-20,24,HB_WEST,79.73
2025-02-21,1,HB_HOUSTON,91.05250000000001
2025-02-21,1,HB_NORTH,97.36
2025-02-21,1,HB_PAN,95.55
2025-02-21,1,HB_SOUTH,82.36
2025-02-21,1,HB_WEST,94.6675
2025-02-21,2,HB_HOUSTON,72.60249999999999
2025-02-21,2,HB_NORTH,79.4925
2025-02-21,2,HB_PAN,77.7675
2025-02-21,2,HB_SOUTH,65.175
2025-02-21,2,HB_WEST,76.93
2025-02-21,3,HB_HOUSTON,73.015
2025-02-21,3,HB_NORTH,75.6825
2025-02-21,3,HB_PAN,74.6975
2025-02-21,3,HB_SOUTH,67.2975
2025-02-21,3,HB_WEST,74.22
2025-02-21,4,HB_HOUSTON,55.8775
2025-02-21,4,HB_NORTH,74.64
2025-02-21,4,HB_PAN,73.655
2025-02-21,4,HB_SOUTH,60.8325
2025-02-21,4,HB_WEST,73.1925
2025-02-21,5,HB_HOUSTON,80.825
2025-02-21,5,HB_NORTH,89.5025
2025-02-21,5,HB_PAN,87.8175
2025-02-21,5,HB_SOUTH,68.7625
2025-02-21,5,HB_WEST,87.0275
2025-02-21,6,HB_HOUSTON,117.4425
2025-02-21,6,HB_NORTH,134.3225
2025-02-21,6,HB_PAN,132.0575
2025-02-21,6,HB_SOUTH,97.67750000000001
2025-02-21,6,HB_WEST,131.0325
2025-02-21,7,HB_HOUSTON,116.5275
2025-02-21,7,HB_NORTH,131.73
2025-02-21,7,HB_PAN,129.89499999999998
2025-02-21,7,HB_SOUTH,98.75
2025-02-21,7,HB_WEST,129.0875
2025-02-21,8,HB_HOUSTON,100.1675
2025-02-21,8,HB_NORTH,113.10249999999999
2025-02-21,8,HB_PAN,111.695
2025-02-21,8,HB_SOUTH,84.875
2025-02-21,8,HB_WEST,111.08
2025-02-21,9,HB_HOUSTON,82.96
2025-02-21,9,HB_NORTH,92.14750000000001
2025-02-21,9,HB_PAN,90.825
2025-02-21,9,HB_SOUTH,68.52
2025-02-21,9,HB_WEST,90.2225
2025-02-21,10,HB_HOUSTON,58.72
2025-02-21,10,HB_NORTH,63.475
2025-02-21,10,HB_PAN,62.3275
2025-02-21,10,HB_SOUTH,47.9075
2025-02-21,10,HB_WEST,61.7725
2025-02-21,11,HB_HOUSTON,45.845
2025-02-21,11,HB_NORTH,45.9925
2025-02-21,11,HB_PAN,45.585
2025-02-21,11,HB_SOUTH,39.4925
2025-02-21,11,HB_WEST,45.385
2025-02-21,12,HB_HOUSTON,42.055
2025-02-21,12,HB_NORTH,41.207499999999996
2025-02-21,12,HB_PAN,40.8
2025-02-21,12,HB_SOUTH,34.8175
2025-02-21,12,HB_WEST,40.6025
2025-02-21,13,HB_HOUSTON,44.5075
2025-02-21,13,HB_NORTH,43.6325
2025-02-21,13,HB_PAN,43.144999999999996
2025-02-21,13,HB_SOUTH,36.685
2025-02-21,13,HB_WEST,42.9025
2025-02-21,14,HB_HOUSTON,45.15
2025-02-21,14,HB_NORTH,44.5675
2025-02-21,14,HB_PAN,44.0875
2025-02-21,14,HB_SOUTH,37.905
2025-02-21,14,HB_WEST,43.8425
2025-02-21,15,HB_HOUSTON,49.445
2025-02-21,15,HB_NORTH,49.3275
2025-02-21,15,HB_PAN,48.792500000000004
2025-02-21,15,HB_SOUTH,42.21
2025-02-21,15,HB_WEST,48.5175
2025-02-21,16,HB_HOUSTON,51.0475
2025-02-21,16,HB_NORTH,51.055
2025-02-21,16,HB_PAN,50.51
2025-02-21,16,HB_SOUTH,43.98
2025-02-21,16,HB_WEST,50.230000000000004
2025-02-21,17,HB_HOUSTON,63.185
2025-02-21,17,HB_NORTH,63.5625
2025-02-21,17,HB_PAN,63.167500000000004
2025-02-21,17,HB_SOUTH,59.82
2025-02-21,17,HB_WEST,62.9675
2025-02-21,18,HB_HOUSTON,85.055
2025-02-21,18,HB_NORTH,90.995
2025-02-21,18,HB_PAN,90.08
2025-02-21,18,HB_SOUTH,76.6225
2025-02-21,18,HB_WEST,89.6575
2025-02-21,19,HB_HOUSTON,90.1825
2025-02-21,19,HB_NORTH,100.46
2025-02-21,19,HB_PAN,99.805
2025-02-21,19,HB_SOUTH,77.98
2025-02-21,19,HB_WEST,99.5825
2025-02-21,20,HB_HOUSTON,64.2
2025-02-21,20,HB_NORTH,68.1425
2025-02-21,20,HB_PAN,68.62
2025-02-21,20,HB_SOUTH,57.7575
2025-02-21,20,HB_WEST,68.95
2025-02-21,21,HB_HOUSTON,57.225
2025-02-21,21,HB_NORTH,59.6575
2025-02-21,21,HB_PAN,61.12
2025-02-21,21,HB_SOUTH,50.0125
2025-02-21,21,HB_WEST,62.0625
2025-02-21,22,HB_HOUSTON,54.8225
2025-02-21,22,HB_NORTH,55.685
2025-02-21,22,HB_PAN,51.4325
2025-02-21,22,HB_SOUTH,48.165
2025-02-21,22,HB_WEST,58.3575
2025-02-21,23,HB_HOUSTON,48.7
2025-02-21,23,HB_NORTH,47.7125
2025-02-21,23,HB_PAN,12.325
2025-02-21,23,HB_SOUTH,46.845
2025-02-21,23,HB_WEST,55.89
2025-02-21,24,HB_HOUSTON,47.905
2025-02-21,24,HB_NORTH,46.629999999999995
2025-02-21,24,HB_PAN,11.715
2025-02-21,24,HB_SOUTH,46.6
2025-02-21,24,HB_WEST,53.910000000000004
2025-02-22,1,HB_HOUSTON,46.06
2025-02-22,1,HB_NORTH,46.5525
2025-02-22,1,HB_PAN,37.6525
2025-02-22,1,HB_SOUTH,42.71
2025-02-22,1,HB_WEST,53.235
2025-02-22,2,HB_HOUSTON,41.35
2025-02-22,2,HB_NORTH,43.3425
2025-02-22,2,HB_PAN,47.92
2025-02-22,2,HB_SOUTH,36.295
2025-02-22,2,HB_WEST,50.959999999999994
2025-02-22,3,HB_HOUSTON,38.7
2025-02-22,3,HB_NORTH,40.955
2025-02-22,3,HB_PAN,46.4075
2025-02-22,3,HB_SOUTH,32.805
2025-02-22,3,HB_WEST,50.015
2025-02-22,4,HB_HOUSTON,40.445
2025-02-22,4,HB_NORTH,43.2875
2025-02-22,4,HB_PAN,49.07
2025-02-22,4,HB_SOUTH,34.22
2025-02-22,4,HB_WEST,52.8775
2025-02-22,5,HB_HOUSTON,48.082499999999996
2025-02-22,5,HB_NORTH,52.105
2025-02-22,5,HB_PAN,58.18
2025-02-22,5,HB_SOUTH,39.825
2025-02-22,5,HB_WEST,62.1075
2025-02-22,6,HB_HOUSTON,60.0075
2025-02-22,6,HB_NORTH,66.0075
2025-02-22,6,HB_PAN,71.67
2025-02-22,6,HB_SOUTH,50.8825
2025-02-22,6,HB_WEST,75.215
2025-02-22,7,HB_HOUSTON,60.0125
2025-02-22,7,HB_NORTH,63.974999999999994
2025-02-22,7,HB_PAN,65.83500000000001
2025-02-22,7,HB_SOUTH,56.5225
2025-02-22,7,HB_WEST,66.94
2025-02-22,8,HB_HOUSTON,58.63
2025-02-22,8,HB_NORTH,61.375
2025-02-22,8,HB_PAN,62.385000000000005
2025-02-22,8,HB_SOUTH,56.57
2025-02-22,8,HB_WEST,62.9775
2025-02-22,9,HB_HOUSTON,40.6575
2025-02-22,9,HB_NORTH,41.095
2025-02-22,9,HB_PAN,41.05
2025-02-22,9,HB_SOUTH,39.895
2025-02-22,9,HB_WEST,41.0325
2025-02-22,10,HB_HOUSTON,33.6575
2025-02-22,10,HB_NORTH,33.4175
2025-02-22,10,HB_PAN,33.1725
2025-02-22,10,HB_SOUTH,31.0725
2025-02-22,10,HB_WEST,33.05
2025-02-22,11,HB_HOUSTON,29.622500000000002
2025-02-22,11,HB_NORTH,29.442500000000003
2025-02-22,11,HB_PAN,29.24
2025-02-22,11,HB_SOUTH,26.9725
2025-02-22,11,HB_WEST,29.14
2025-02-22,12,HB_HOUSTON,27.3175
2025-02-22,12,HB_NORTH,27.2075
2025-02-22,12,HB_PAN,27.0575
2025-02-22,12,HB_SOUTH,24.9725
2025-02-22,12,HB_WEST,26.98
2025-02-22,13,HB_HOUSTON,27.505000000000003
2025-02-22,13,HB_NORTH,27.375
2025-02-22,13,HB_PAN,27.2075
2025-02-22,13,HB_SOUTH,25.7325
2025-02-22,13,HB_WEST,27.122500000000002
2025-02-22,14,HB_HOUSTON,26.02
2025-02-22,14,HB_NORTH,25.95
2025-02-22,14,HB_PAN,25.8625
2025-02-22,14,HB_SOUTH,25.2025
2025-02-22,14,HB_WEST,25.814999999999998
2025-02-22,15,HB_HOUSTON,26.145
2025-02-22,15,HB_NORTH,26.095
2025-02-22,15,HB_PAN,26.03
2025-02-22,15,HB_SOUTH,25.565
2025-02-22,15,HB_WEST,26.002499999999998
2025-02-22,16,HB_HOUSTON,25.9875
2025-02-22,16,HB_NORTH,25.947499999999998
2025-02-22,16,HB_PAN,25.9
2025-02-22,16,HB_SOUTH,25.55
2025-02-22,16,HB_WEST,25.8775
2025-02-22,17,HB_HOUSTON,30.97
2025-02-22,17,HB_NORTH,30.895
2025-02-22,17,HB_PAN,30.8025
2025-02-22,17,HB_SOUTH,30.1025
2025-02-22,17,HB_WEST,30.755
2025-02-22,18,HB_HOUSTON,60.445
2025-02-22,18,HB_NORTH,60.075
2025-02-22,18,HB_PAN,59.675
2025-02-22,18,HB_SOUTH,57.2775
2025-02-22,18,HB_WEST,59.475
2025-02-22,19,HB_HOUSTON,57.28
2025-02-22,19,HB_NORTH,57.8725
2025-02-22,19,HB_PAN,59.735
2025-02-22,19,HB_SOUTH,55.875
2025-02-22,19,HB_WEST,61.0225
2025-02-22,20,HB_HOUSTON,43.6975
2025-02-22,20,HB_NORTH,44.26
2025-02-22,20,HB_PAN,45.839999999999996
2025-02-22,20,HB_SOUTH,42.985
2025-02-22,20,HB_WEST,49.1275
2025-02-22,21,HB_HOUSTON,50.985
2025-02-22,21,HB_NORTH,49.035
2025-02-22,21,HB_PAN,14.03
2025-02-22,21,HB_SOUTH,49.8175
2025-02-22,21,HB_WEST,57.315
2025-02-22,22,HB_HOUSTON,50.615
2025-02-22,22,HB_NORTH,48.620000000000005
2025-02-22,22,HB_PAN,4.375
2025-02-22,22,HB_SOUTH,49.9475
2025-02-22,22,HB_WEST,62.8275
2025-02-22,23,HB_HOUSTON,47.8875
2025-02-22,23,HB_NORTH,46.9025
2025-02-22,23,HB_PAN,16.3125
2025-02-22,23,HB_SOUTH,47.47
2025-02-22,23,HB_WEST,60.737500000000004
2025-02-22,24,HB_HOUSTON,48.394999999999996
